,index,contributor_uuid,topic_name,blank,start_pos_adjusted,end_pos_adjusted,cumulative
143,u143,f91436,2,,11857,12041,13908
144,u144,f91436,2,,12318,12491,13908
145,u145,f91436,2,,12666,12916,13908
146,u146,f91436,2,,12919,13071,13908
147,u147,f91436,2,,13073,13236,13908
148,u148,f91436,2,,13470,13582,13908
149,u149,f91436,2,,13761,13906,13908
150,u150,e44f57,2,,10138,10454,13908
151,u151,e44f57,2,,10457,10886,13908
152,u152,e44f57,2,,10889,11226,13908
153,u153,e44f57,2,,11229,11662,13908
154,u154,e44f57,2,,11665,12041,13908
155,u155,e44f57,2,,13073,13236,13908
156,u156,e44f57,2,,13239,13582,13908
157,u157,e44f57,2,,12494,12916,13908
158,u158,e44f57,2,,12919,13071,13908
159,u159,0b2ee3,2,,10015,10135,13908
160,u160,0b2ee3,2,,10138,10454,13908
161,u161,0b2ee3,2,,12666,12916,13908
162,u162,bd7860,2,,10984,11161,13908
163,u163,bd7860,2,,11857,12041,13908
164,u164,bd7860,2,,12666,12916,13908
165,u165,bd7860,2,,13073,13236,13908
166,u166,bd7860,2,,13239,13582,13908
167,u167,bd7860,2,,13761,13906,13908
168,u168,e08341,2,,10138,10886,13908
169,u169,e08341,2,,10064,10097,13908
170,u170,e08341,2,,10084,10135,13908
171,u171,e08341,2,,10889,12041,13908
172,u172,e08341,2,,12919,13236,13908
173,u173,e08341,2,,13239,13582,13908
174,u174,e08341,2,,13585,13906,13908
175,u175,e08341,2,,12079,12309,13908
176,u176,e08341,2,,12312,12491,13908
177,u177,e08341,2,,12494,12916,13908
178,u178,e08341,2,,10015,10062,13908
179,u179,e08341,2,,9462,9558,13908
180,u180,f91436,2,,14023,14158,15538
181,u181,f91436,2,,14593,14658,15538
182,u182,f91436,2,,14691,14819,15538
183,u183,f91436,2,,15184,15405,15538
184,u184,bd7860,2,,14023,14158,15538
185,u185,bd7860,2,,14474,14658,15538
186,u186,bd7860,2,,15198,15318,15538
187,u187,bd7860,2,,15320,15405,15538
188,u188,bd7860,2,,15407,15536,15538
189,u189,e08341,2,,14016,14158,15538
190,u190,e08341,2,,14661,14819,15538
191,u191,e08341,2,,14462,14658,15538
192,u192,e08341,2,,14161,14459,15538
193,u193,e08341,2,,14822,15009,15538
194,u194,e08341,2,,15012,15181,15538
195,u195,e08341,2,,15184,15536,15538
196,u196,592ad4,2,,14241,14459,15538
197,u197,592ad4,2,,14189,14230,15538
198,u198,592ad4,2,,14971,14999,15538
199,u199,592ad4,2,,14822,14969,15538
200,u200,592ad4,2,,15038,15062,15538
201,u201,592ad4,2,,15064,15181,15538
202,u202,e44f57,2,,15652,15805,18037
203,u203,e44f57,2,,16339,16978,18037
204,u204,e44f57,2,,17011,17340,18037
205,u205,e44f57,2,,17757,18035,18037
206,u206,0b2ee3,2,,16547,16895,18037
207,u207,0b2ee3,2,,16897,16978,18037
208,u208,0b2ee3,2,,17343,17523,18037
209,u209,bd7860,2,,15648,15805,18037
210,u210,bd7860,2,,17356,17444,18037
211,u211,bd7860,2,,17957,18035,18037
212,u212,e08341,2,,15648,16978,18037
213,u213,e08341,2,,17011,17340,18037
214,u214,e08341,2,,17343,17523,18037
215,u215,e08341,2,,17526,18035,18037
216,u216,592ad4,2,,15648,15805,18037
217,u217,592ad4,2,,15807,15857,18037
218,u218,592ad4,2,,17343,17444,18037
219,u219,592ad4,2,,17473,17523,18037
220,u220,e44f57,2,,18258,18424,24831
221,u221,e44f57,2,,18037,20273,24831
222,u222,e44f57,2,,21086,21739,24831
223,u223,e44f57,2,,20573,20829,24831
224,u224,e44f57,2,,21801,22382,24831
225,u225,e44f57,2,,22385,23403,24831
226,u226,e44f57,2,,23405,23637,24831
227,u227,e44f57,2,,23639,23890,24831
228,u228,e44f57,2,,23892,24133,24831
229,u229,e44f57,2,,24544,24580,24831
230,u230,e44f57,2,,24582,24828,24831
231,u231,e08341,2,,24710,24714,24831
232,u232,592ad4,2,,19151,19180,24831
233,u233,592ad4,2,,19202,19436,24831
234,u234,592ad4,2,,22095,22166,24831
235,u235,592ad4,2,,22181,22382,24831
236,u236,592ad4,2,,22644,22793,24831
237,u237,592ad4,2,,22795,23130,24831
238,u238,0b2ee3,2,,18146,18424,24831
239,u239,0b2ee3,2,,18712,18841,24831
240,u240,0b2ee3,2,,19438,19597,24831
241,u241,0b2ee3,2,,22548,22632,24831
242,u242,0b2ee3,2,,23405,23502,24831
243,u243,0b2ee3,2,,23504,23637,24831
244,u244,e44f57,2,,25221,25725,28640
245,u245,e44f57,2,,25954,27017,28640
246,u246,e44f57,2,,27969,28297,28640
247,u247,e44f57,2,,27119,27230,28640
248,u248,e44f57,2,,27234,27603,28640
249,u249,e44f57,2,,27741,27966,28640
250,u250,e08341,2,,25159,25628,28640
251,u251,e08341,2,,25954,26053,28640
252,u252,e08341,2,,26055,26271,28640
253,u253,e08341,2,,25728,25894,28640
254,u254,e08341,2,,26274,26401,28640
255,u255,e08341,2,,26601,26745,28640
256,u256,e08341,2,,25631,25725,28640
257,u257,e08341,2,,26748,27017,28640
258,u258,e08341,2,,27034,27966,28640
259,u259,e08341,2,,27969,28297,28640
260,u260,e08341,2,,28300,28638,28640
261,u261,452115,2,,25238,25243,28640
262,u262,e08341,2,,28743,29250,30225
263,u263,e08341,2,,29254,29743,30225
264,u264,e08341,2,,29745,30011,30225
265,u265,e08341,2,,30014,30223,30225
266,u266,e08341,2,,30369,31005,32870
267,u267,e08341,2,,31008,31377,32870
268,u268,e08341,2,,31808,31962,32870
