,index,contributor_uuid,topic_name,blank,start_pos_adjusted,end_pos_adjusted,cumulative
84,u84,e08341,8,,14822,14969,15538
85,u85,e08341,8,,15080,15181,15538
86,u86,e08341,8,,14474,14591,15538
87,u87,e08341,8,,14241,14459,15538
88,u88,fe9d3f,8,,14161,14459,15538
89,u89,fe9d3f,8,,14661,14819,15538
90,u90,fe9d3f,8,,15012,15181,15538
91,u91,e1ae88,8,,14023,14158,15538
92,u92,e1ae88,8,,14241,14459,15538
93,u93,e1ae88,8,,14462,14819,15538
94,u94,e1ae88,8,,14822,14969,15538
95,u95,e1ae88,8,,15064,15181,15538
96,u96,00f548,8,,13908,14658,15538
97,u97,00f548,8,,14822,15181,15538
98,u98,e44f57,8,,14023,14459,15538
99,u99,e44f57,8,,14462,14658,15538
100,u100,e44f57,8,,14661,15009,15538
101,u101,e44f57,8,,15012,15181,15538
102,u102,0b2ee3,8,,16547,16978,18037
103,u103,bd7860,8,,15676,15857,18037
104,u104,bd7860,8,,16351,16544,18037
105,u105,bd7860,8,,16547,16978,18037
106,u106,bd7860,8,,17356,17444,18037
107,u107,bd7860,8,,17473,17523,18037
108,u108,e08341,8,,16339,16978,18037
109,u109,e08341,8,,17343,17523,18037
110,u110,fe9d3f,8,,17812,18035,18037
111,u111,fe9d3f,8,,16141,16215,18037
112,u112,fe9d3f,8,,16533,16544,18037
113,u113,fe9d3f,8,,16897,17008,18037
114,u114,e1ae88,8,,15648,15805,18037
115,u115,e1ae88,8,,16339,16978,18037
116,u116,e1ae88,8,,15859,16215,18037
117,u117,e1ae88,8,,17757,17809,18037
118,u118,e1ae88,8,,17343,17444,18037
119,u119,e44f57,8,,15648,16336,18037
120,u120,e44f57,8,,16339,16978,18037
121,u121,e44f57,8,,17343,17523,18037
122,u122,e44f57,8,,17526,18035,18037
123,u123,e1ae88,8,,19060,19143,24831
124,u124,e1ae88,8,,19202,19436,24831
125,u125,e1ae88,8,,19438,19974,24831
126,u126,e1ae88,8,,18044,18094,24831
127,u127,e1ae88,8,,18044,18094,24831
128,u128,e1ae88,8,,19976,20571,24831
129,u129,e1ae88,8,,21234,21344,24831
130,u130,e1ae88,8,,21355,21565,24831
131,u131,e1ae88,8,,21801,22382,24831
132,u132,e1ae88,8,,22548,23048,24831
133,u133,e1ae88,8,,23896,24133,24831
134,u134,e1ae88,8,,24506,24580,24831
135,u135,e1ae88,8,,24582,24702,24831
136,u136,fe9d3f,8,,20135,20273,24831
137,u137,fe9d3f,8,,22795,23048,24831
138,u138,fe9d3f,8,,23639,23734,24831
139,u139,fe9d3f,8,,23892,24133,24831
140,u140,fe9d3f,8,,24506,24580,24831
141,u141,0b2ee3,8,,18844,19058,24831
142,u142,0b2ee3,8,,20273,20275,24831
143,u143,0b2ee3,8,,22382,22384,24831
144,u144,0b2ee3,8,,23048,23050,24831
145,u145,0b2ee3,8,,19438,19974,24831
146,u146,0b2ee3,8,,19976,20273,24831
147,u147,0b2ee3,8,,20573,20829,24831
148,u148,0b2ee3,8,,22080,22382,24831
149,u149,0b2ee3,8,,22385,22546,24831
150,u150,0b2ee3,8,,22795,23048,24831
151,u151,0b2ee3,8,,23504,23890,24831
152,u152,bd7860,8,,19613,19974,24831
153,u153,bd7860,8,,24133,24135,24831
154,u154,bd7860,8,,19976,20273,24831
155,u155,bd7860,8,,20275,20571,24831
156,u156,bd7860,8,,22080,22382,24831
157,u157,bd7860,8,,22635,23048,24831
158,u158,bd7860,8,,23892,24133,24831
159,u159,e44f57,8,,19060,20273,24831
160,u160,e44f57,8,,20275,20571,24831
161,u161,e44f57,8,,20573,20829,24831
162,u162,e44f57,8,,21085,21086,24831
163,u163,e44f57,8,,22548,23048,24831
164,u164,e1ae88,8,,28357,28638,28640
165,u165,0b2ee3,8,,25384,25553,28640
166,u166,0b2ee3,8,,26807,27017,28640
167,u167,0b2ee3,8,,27445,27603,28640
