,index,contributor_uuid,topic_name,blank,start_pos_adjusted,end_pos_adjusted,cumulative
646,u646,fe9d3f,5,,167939,168429,168431
647,u647,fe9d3f,5,,170034,170043,177207
648,u648,fe9d3f,5,,179268,179283,180242
649,u649,fe9d3f,5,,179472,179473,180242
650,u650,fe9d3f,5,,181098,181137,181725
651,u651,fe9d3f,5,,183242,183425,184104
652,u652,fe9d3f,5,,184104,184292,186204
653,u653,fe9d3f,5,,184690,184702,186204
654,u654,fe9d3f,5,,188780,189000,190096
655,u655,fe9d3f,5,,190428,190520,191881
656,u656,fe9d3f,5,,192322,192332,194822
657,u657,fe9d3f,5,,192344,192354,194822
658,u658,fe9d3f,5,,193399,193409,194822
659,u659,fe9d3f,5,,194177,194200,194822
660,u660,fe9d3f,5,,194320,194338,194822
661,u661,fe9d3f,5,,194747,194778,194822
662,u662,fe9d3f,5,,195209,195260,196435
663,u663,fe9d3f,5,,197161,197182,198834
664,u664,fe9d3f,5,,197532,197992,198834
665,u665,fe9d3f,5,,199095,199206,200903
666,u666,fe9d3f,5,,199268,199282,200903
667,u667,fe9d3f,5,,200546,200568,200903
668,u668,fe9d3f,5,,201423,201437,204334
669,u669,fe9d3f,5,,203753,203972,204334
670,u670,fe9d3f,5,,204720,204824,205667
671,u671,fe9d3f,5,,205816,205846,209255
672,u672,fe9d3f,5,,206138,206147,209255
673,u673,fe9d3f,5,,209745,209752,211844
674,u674,fe9d3f,5,,213473,213578,213643
675,u675,fe9d3f,5,,215276,215297,217044
676,u676,fe9d3f,5,,217117,217164,220583
677,u677,fe9d3f,5,,220194,220250,220583
678,u678,fe9d3f,5,,220455,220581,220583
679,u679,fe9d3f,5,,221608,221680,221806
680,u680,fe9d3f,5,,223799,223822,225559
681,u681,fe9d3f,5,,224656,224734,225559
682,u682,fe9d3f,5,,228039,228101,229363
683,u683,fe9d3f,5,,229474,229612,231827
684,u684,fe9d3f,5,,230000,230054,231827
685,u685,fe9d3f,5,,234226,234238,240744
686,u686,fe9d3f,5,,237724,237799,240744
687,u687,fe9d3f,5,,237803,237958,240744
688,u688,fe9d3f,5,,240950,241070,242540
689,u689,fe9d3f,5,,241891,242216,242540
